SCHOOL NO.,ENGLISH CATEGORY,ENGLISH NAME,ENGLISH ADDRESS,LONGITUDE,LATITUDE,EASTING,NORTHING,STUDENTS GENDER,SESSION,DISTRICT,FINANCE TYPE,SCHOOL LEVEL,TELEPHONE,FAX NUMBER,WEBSITE,RELIGION
260215000533,Aided Special Schools,HONG KONG RED CROSS HOSPITAL SCHOOLS (SECONDARY SECTION),THE DUCHESS OF KENT CHILDREN'S HOSPITAL AT SANDY BAY 12 SANDY BAY ROAD POKFULAM HONG KONG,114.12320901,22.27129387,830737.0,814718.0,CO-ED,WHOLE DAY,SOUTHERN,AIDED,SECONDARY,28922885,28021055,https://www.hkrchs.edu.hk/zh-hk,NOT APPLICABLE
260215000833,Aided Special Schools,HONG KONG RED CROSS HOSPITAL SCHOOLS (SECONDARY SECTION),NORTH DISTRICT HOSPITAL 9 PO KIN ROAD SHEUNG SHUI NEW TERRITORIES,114.1245608,22.49683153,830885.0,839693.0,CO-ED,WHOLE DAY,NORTH,AIDED,SECONDARY,28922885,28021055,https://www.hkrchs.edu.hk/zh-hk,NOT APPLICABLE
260215000823,Aided Special Schools,HONG KONG RED CROSS HOSPITAL SCHOOLS (PRIMARY SECTION),NORTH DISTRICT HOSPITAL 9 PO KIN ROAD SHEUNG SHUI NEW TERRITORIES,114.1245608,22.49683153,830885.0,839693.0,CO-ED,WHOLE DAY,NORTH,AIDED,PRIMARY,28922885,28021055,https://www.hkrchs.edu.hk/zh-hk,NOT APPLICABLE
260215001023,Aided Special Schools,HONG KONG RED CROSS HOSPITAL SCHOOLS (PRIMARY SECTION),PRINCE OF WALES HOSPITAL 30-32 NGAN SHING STREET SHATIN NEW TERRITORIES,114.20128572,22.37993883,838782.0,826748.0,CO-ED,WHOLE DAY,SHA TIN,AIDED,PRIMARY,28922885,28021055,https://www.hkrchs.edu.hk/zh-hk,NOT APPLICABLE
260215000523,Aided Special Schools,HONG KONG RED CROSS HOSPITAL SCHOOLS (PRIMARY SECTION),THE DUCHESS OF KENT CHILDREN'S HOSPITAL AT SANDY BAY 12 SANDY BAY ROAD POKFULAM HONG KONG,114.12320901,22.27129387,830737.0,814718.0,CO-ED,WHOLE DAY,SOUTHERN,AIDED,PRIMARY,28922885,28021055,https://www.hkrchs.edu.hk/zh-hk,NOT APPLICABLE
260215000923,Aided Special Schools,HONG KONG RED CROSS HOSPITAL SCHOOLS (PRIMARY SECTION),PAMELA YOUDE NETHERSOLE EASTERN HOSPITAL 3 LOK MAN ROAD CHAI WAN HONG KONG,114.23642833,22.26929601,842406.0,814497.0,CO-ED,WHOLE DAY,EASTERN,AIDED,PRIMARY,28922885,28021055,https://www.hkrchs.edu.hk/zh-hk,NOT APPLICABLE
260215000933,Aided Special Schools,HONG KONG RED CROSS HOSPITAL SCHOOLS (SECONDARY SECTION),PAMELA YOUDE NETHERSOLE EASTERN HOSPITAL 3 LOK MAN ROAD CHAI WAN HONG KONG,114.23642833,22.26929601,842406.0,814497.0,CO-ED,WHOLE DAY,EASTERN,AIDED,SECONDARY,28922885,28021055,https://www.hkrchs.edu.hk/zh-hk,NOT APPLICABLE
260215001223,Aided Special Schools,HONG KONG RED CROSS HOSPITAL SCHOOLS (PRIMARY SECTION),QUEEN ELIZABETH HOSPITAL 30 GASCOIGNE ROAD KOWLOON,114.17399189,22.30933066,835971.0,818929.0,CO-ED,WHOLE DAY,YAU TSIM MONG,AIDED,PRIMARY,28922885,28021055,https://www.hkrchs.edu.hk/zh-hk,NOT APPLICABLE
260215000233,Aided Special Schools,HONG KONG RED CROSS HOSPITAL SCHOOLS (SECONDARY SECTION),ALICE HO MIU LING NETHERSOLE HOSPITAL 11 CHUEN ON ROAD TAI PO NEW TERRITORIES,114.17491184,22.4581266,836066.0,835406.0,CO-ED,WHOLE DAY,TAI PO,AIDED,SECONDARY,28922885,28021055,https://www.hkrchs.edu.hk/zh-hk,NOT APPLICABLE
260215001233,Aided Special Schools,HONG KONG RED CROSS HOSPITAL SCHOOLS (SECONDARY SECTION),QUEEN ELIZABETH HOSPITAL 30 GASCOIGNE ROAD KOWLOON,114.17399189,22.30933066,835971.0,818929.0,CO-ED,WHOLE DAY,YAU TSIM MONG,AIDED,SECONDARY,28922885,28021055,https://www.hkrchs.edu.hk/zh-hk,NOT APPLICABLE
260215001333,Aided Special Schools,HONG KONG RED CROSS HOSPITAL SCHOOLS (SECONDARY SECTION),QUEEN MARY HOSPITAL 102 POKFULAM ROAD HONG KONG,114.13127228,22.27014041,831568.0,814590.0,CO-ED,WHOLE DAY,SOUTHERN,AIDED,SECONDARY,28922885,28021055,https://www.hkrchs.edu.hk/zh-hk,NOT APPLICABLE
260215001323,Aided Special Schools,HONG KONG RED CROSS HOSPITAL SCHOOLS (PRIMARY SECTION),QUEEN MARY HOSPITAL 102 POKFULAM ROAD HONG KONG,114.13127228,22.27014041,831568.0,814590.0,CO-ED,WHOLE DAY,SOUTHERN,AIDED,PRIMARY,28922885,28021055,https://www.hkrchs.edu.hk/zh-hk,NOT APPLICABLE
260215001623,Aided Special Schools,HONG KONG RED CROSS HOSPITAL SCHOOLS (PRIMARY SECTION),UNITED CHRISTIAN HOSPITAL 130 HIP WO STREET KWUN TONG KOWLOON,114.22698767,22.32331132,841431.0,820478.0,CO-ED,WHOLE DAY,KWUN TONG,AIDED,PRIMARY,28922885,28021055,https://www.hkrchs.edu.hk/zh-hk,NOT APPLICABLE
260215001523,Aided Special Schools,HONG KONG RED CROSS HOSPITAL SCHOOLS (PRIMARY SECTION),TUEN MUN HOSPITAL 23 TSING CHUNG KOON ROAD TUEN MUN NEW TERRITORIES,113.97621408,22.4070793,815607.0,829767.0,CO-ED,WHOLE DAY,TUEN MUN,AIDED,PRIMARY,28922885,28021055,https://www.hkrchs.edu.hk/zh-hk,NOT APPLICABLE
260215001633,Aided Special Schools,HONG KONG RED CROSS HOSPITAL SCHOOLS (SECONDARY SECTION),UNITED CHRISTIAN HOSPITAL 130 HIP WO STREET KWUN TONG KOWLOON,114.22698767,22.32331132,841431.0,820478.0,CO-ED,WHOLE DAY,KWUN TONG,AIDED,SECONDARY,28922885,28021055,https://www.hkrchs.edu.hk/zh-hk,NOT APPLICABLE
260215001533,Aided Special Schools,HONG KONG RED CROSS HOSPITAL SCHOOLS (SECONDARY SECTION),TUEN MUN HOSPITAL 23 TSING CHUNG KOON ROAD TUEN MUN NEW TERRITORIES,113.97621408,22.4070793,815607.0,829767.0,CO-ED,WHOLE DAY,TUEN MUN,AIDED,SECONDARY,28922885,28021055,https://www.hkrchs.edu.hk/zh-hk,NOT APPLICABLE
260215001423,Aided Special Schools,HONG KONG RED CROSS HOSPITAL SCHOOLS (PRIMARY SECTION),TSEUNG KWAN O HOSPITAL NO.2 PO NING LANE HANG HAU TSEUNG KWAN O NEW TERRITORIES,114.26956594,22.31881339,845818.0,819982.0,CO-ED,WHOLE DAY,SAI KUNG,AIDED,PRIMARY,28922885,28021055,https://www.hkrchs.edu.hk/zh-hk,NOT APPLICABLE
260215000433,Aided Special Schools,HONG KONG RED CROSS HOSPITAL SCHOOLS (SECONDARY SECTION),CASTLE PEAK HOSPITAL 15 TSING CHUNG KOON ROAD TUEN MUN NEW TERRITORIES,113.97374297,22.41001111,815353.0,830092.0,CO-ED,WHOLE DAY,TUEN MUN,AIDED,SECONDARY,28922885,28021055,https://www.hkrchs.edu.hk/zh-hk,NOT APPLICABLE
260215000223,Aided Special Schools,HONG KONG RED CROSS HOSPITAL SCHOOLS (PRIMARY SECTION),ALICE HO MIU LING NETHERSOLE HOSPITAL 11 CHUEN ON ROAD TAI PO NEW TERRITORIES,114.17491184,22.4581266,836066.0,835406.0,CO-ED,WHOLE DAY,TAI PO,AIDED,PRIMARY,28922885,28021055,https://www.hkrchs.edu.hk/zh-hk,NOT APPLICABLE
260215000323,Aided Special Schools,HONG KONG RED CROSS HOSPITAL SCHOOLS (PRIMARY SECTION),CARITAS MEDICAL CENTRE 111 WING HONG STREET SHAMSHUIPO KOWLOON,114.15318807,22.34146882,833828.0,822488.0,CO-ED,WHOLE DAY,SHAM SHUI PO,AIDED,PRIMARY,28922885,28021055,https://www.hkrchs.edu.hk/zh-hk,NOT APPLICABLE
260215000423,Aided Special Schools,HONG KONG RED CROSS HOSPITAL SCHOOLS (PRIMARY SECTION),CASTLE PEAK HOSPITAL 15 TSING CHUNG KOON ROAD TUEN MUN NEW TERRITORIES,113.97374297,22.41001111,815353.0,830092.0,CO-ED,WHOLE DAY,TUEN MUN,AIDED,PRIMARY,28922885,28021055,https://www.hkrchs.edu.hk/zh-hk,NOT APPLICABLE
618276000133,Aided Special Schools,TWGHS CHI-LI PAO SCHOOL,"NO. 111 SAI YEUNG CHOI STREET SOUTH, MONGKOK, KOWLOON",,,,,CO-ED,WHOLE DAY,YAU TSIM MONG,AIDED,SECONDARY,24658887,24658777,https://www.twghclpsp.edu.hk,NOT APPLICABLE
618276000123,Aided Special Schools,TWGHS CHI-LI PAO SCHOOL,"NO. 111 SAI YEUNG CHOI STREET SOUTH, MONGKOK, KOWLOON",,,,,CO-ED,WHOLE DAY,YAU TSIM MONG,AIDED,PRIMARY,24658887,24658777,https://www.twghclpsp.edu.hk,NOT APPLICABLE
250139000133,Aided Special Schools,SAHK B M KOTEWALL MEMORIAL SCHOOL (SECONDARY SECTION),"22 KWAI HOP STREET, KWAI CHUNG, NEW TERRITORIES",114.12918286,22.36584603,831356.0,825188.0,CO-ED,WHOLE DAY,KWAI TSING,AIDED,SECONDARY,24247766,24228230,http://www.bmkms.edu.hk,NOT APPLICABLE
250139000123,Aided Special Schools,SAHK B M KOTEWALL MEMORIAL SCHOOL (PRIMARY SECTION),"22 KWAI HOP STREET, KWAI CHUNG, NEW TERRITORIES",114.12918286,22.36584603,831356.0,825188.0,CO-ED,WHOLE DAY,KWAI TSING,AIDED,PRIMARY,24247766,24228230,http://www.bmkms.edu.hk,NOT APPLICABLE
250600000323,Aided Special Schools,HHCKLA BUDDHIST PO KWONG SCHOOL (PRIMARY SECTION),2 YAN SHING LANE FANLING NEW TERRITORIES,114.13941267,22.48824775,832413.0,838742.0,CO-ED,WHOLE DAY,NORTH,AIDED,PRIMARY,26694411,26750378,http://www.pokwong.edu.hk,BUDDHISM
250244000423,Aided Special Schools,HONG CHI PINEHILL SCHOOL (PRIMARY SECTION),NAM HANG TPTL 34 TAI PO NEW TERRITORIES,114.1729103,22.46287657,835860.0,835932.0,CO-ED,WHOLE DAY,TAI PO,AIDED,PRIMARY,26647437,21440647,http://www.hcphs.edu.hk,NOT APPLICABLE
260266000123,Aided Special Schools,SAHK KO FOOK IU MEMORIAL SCHOOL (PRIMARY SECTION),G/F - 2/F OF BLOCK A & 2/F OF BLOCK C ESTATE PRIMARY SCHOOL NO 2 AND G/F & 1/F WO CHE ESTATE 2 FUNG WO LANE SHATIN NEW TERRITORIES,114.1937225,22.38815758,838003.0,827658.0,CO-ED,WHOLE DAY,SHA TIN,AIDED,PRIMARY,26976885,26030824,http://www.kfims.edu.hk,NOT APPLICABLE
250589000133,Aided Special Schools,"HONG CHI MORNINGHILL SCHOOL, TUEN MUN (SECONDARY SECTION)","2 YUK TSING LANE TUEN MUN NEW TERRITORIES (EXCLUDING ROOMS USED EXCLUSIVELY BY HONG CHI MORNINGLIGHT SCHOOL, TUEN MUN)",113.96513416,22.38686402,814463.0,827530.0,CO-ED,WHOLE DAY,TUEN MUN,AIDED,SECONDARY,24553038,24532392,http://www.mhs.edu.hk,NOT APPLICABLE
608491000133,Aided Special Schools,CARITAS MOTHER TERESA SCHOOL,"20 CHOI HING ROAD, KWUN TONG, KOWLOON",114.21791484,22.33185681,840496.0,821424.0,GIRLS,WHOLE DAY,KWUN TONG,AIDED,SECONDARY,23100440,23108478,http://www.cmts.edu.hk,CATHOLICISM
250414000323,Aided Special Schools,HONG CHI PINEHILL NO.3 SCHOOL (PRIMARY SECTION),NAM HANG TAI PO NEW TERRITORIES,114.17278398,22.46331906,835847.0,835981.0,CO-ED,WHOLE DAY,TAI PO,AIDED,PRIMARY,26655189,26621190,https://admin.hcp3.edu.hk,NOT APPLICABLE
250414000333,Aided Special Schools,HONG CHI PINEHILL NO.3 SCHOOL (SECONDARY SECTION),NAM HANG TAI PO NEW TERRITORIES,114.17278398,22.46331906,835847.0,835981.0,CO-ED,WHOLE DAY,TAI PO,AIDED,SECONDARY,26655189,26621190,https://admin.hcp3.edu.hk,NOT APPLICABLE
250210000233,Aided Special Schools,SOCIETY OF BOYS' CENTRES - HUI CHUNG SING MEMORIAL SCHOOL (SECONDARY SECTION),150 PRATAS STREET SHAM SHUIPO KOWLOON,114.15903288,22.33442572,834430.0,821708.0,BOYS,WHOLE DAY,SHAM SHUI PO,AIDED,SECONDARY,27788061,27781354,http://www.sbchcsms.edu.hk,NOT APPLICABLE
250210000223,Aided Special Schools,SOCIETY OF BOYS' CENTRES - HUI CHUNG SING MEMORIAL SCHOOL (PRIMARY SECTION),150 PRATAS STREET SHAM SHUIPO KOWLOON,114.15903288,22.33442572,834430.0,821708.0,BOYS,WHOLE DAY,SHAM SHUI PO,AIDED,PRIMARY,27788061,27781354,http://www.sbchcsms.edu.hk,NOT APPLICABLE
324574000233,Aided Special Schools,THE MENTAL HEALTH ASSOCIATION OF HONG KONG - CORNWALL SCHOOL (SECONDARY SECTION),53 CORNWALL STREET SHAMSHUIPO KOWLOON (INCLUDING ROOM B4 B6 B17 B19 ON 1/F & 2/F FOR BOARDING SECTION),114.16739997,22.33963707,835292.0,822285.0,CO-ED,WHOLE DAY,SHAM SHUI PO,AIDED,SECONDARY,27773081,27846677,http://www.mhahk-cws.edu.hk,NOT APPLICABLE
250635000133,Aided Special Schools,CARITAS LOK YI SCHOOL (SECONDARY SECTION),"51 LEI KING ROAD, LEI KING WAN, HONG KONG",114.22223926,22.28694646,840943.0,816451.0,CO-ED,WHOLE DAY,EASTERN,AIDED,SECONDARY,28861102,28861635,http://lokyi.edu.hk,CATHOLICISM
324574000223,Aided Special Schools,THE MENTAL HEALTH ASSOCIATION OF HONG KONG - CORNWALL SCHOOL (PRIMARY SECTION),53 CORNWALL STREET SHAMSHUIPO KOWLOON (INCLUDING ROOM B4 B6 B17 B19 ON 1/F & 2/F FOR BOARDING SECTION),114.16739997,22.33963707,835292.0,822285.0,CO-ED,WHOLE DAY,SHAM SHUI PO,AIDED,PRIMARY,27773081,27846677,http://www.mhahk-cws.edu.hk,NOT APPLICABLE
250384000333,Aided Special Schools,HONG CHI PINEHILL NO.2 SCHOOL (SECONDARY SECTION),DD11 LOT 1691 NAM HANG TAI PO NEW TERRITORIES (EXCLUDING ADMINISTRATIVE AREA COOK'S DORMITORY HALL DORMITORY 2 CLASSROOMS 1 & 2 ON G/F PHYSIOTHERAPY ROOM OCCUPATIONAL THERAPY ROOM AND THERAPIST COMMON ROOM ON 1/F),114.17217189,22.462714,835784.0,835914.0,CO-ED,WHOLE DAY,TAI PO,AIDED,SECONDARY,26670911,26644703,http://www.hcp2.edu.hk,NOT APPLICABLE
250635000123,Aided Special Schools,CARITAS LOK YI SCHOOL (PRIMARY SECTION),"51 LEI KING ROAD, LEI KING WAN, HONG KONG",114.22223926,22.28694646,840943.0,816451.0,CO-ED,WHOLE DAY,EASTERN,AIDED,PRIMARY,28861102,28861635,http://lokyi.edu.hk,CATHOLICISM
250392000223,Aided Special Schools,"THE CHURCH OF CHRIST IN CHINA, MONGKOK CHURCH KAI OI SCHOOL (PRIMARY SECTION)","110 SHAM MONG ROAD, SHAM SHUI PO, KOWLOON",114.14531705,22.33363797,833017.0,821621.0,CO-ED,WHOLE DAY,SHAM SHUI PO,AIDED,PRIMARY,23930119,23914255,http://www.cccmkckos.edu.hk,PROTESTANTISM / CHRISTIANITY
250392000233,Aided Special Schools,"THE CHURCH OF CHRIST IN CHINA, MONGKOK CHURCH KAI OI SCHOOL (SECONDARY SECTION)","110 SHAM MONG ROAD, SHAM SHUI PO, KOWLOON",114.14531705,22.33363797,833017.0,821621.0,CO-ED,WHOLE DAY,SHAM SHUI PO,AIDED,SECONDARY,23930119,23914255,http://www.cccmkckos.edu.hk,PROTESTANTISM / CHRISTIANITY
250481000123,Aided Special Schools,THE JOCKEY CLUB HONG CHI SCHOOL (PRIMARY SECTION),"29 WOOD ROAD, G-2/F., AND REMEDIAL TEACHING ROOM, ROOMS 402-406 & 412, 3/F., WANCHAI, HONG KONG",114.17694226,22.27608896,836275.0,815248.0,CO-ED,WHOLE DAY,WAN CHAI,AIDED,PRIMARY,25741134,25742561,http://www.jchcs.edu.hk,NOT APPLICABLE
250368000133,Aided Special Schools,CARITAS RESURRECTION SCHOOL (SECONDARY SECTION),"31 SUI WO ROAD, SHATIN, NEW TERRITORIES",114.19096513,22.39296207,837719.0,828190.0,CO-ED,WHOLE DAY,SHA TIN,AIDED,SECONDARY,26911281,26963103,http://www.crs.edu.hk,CATHOLICISM
250368000123,Aided Special Schools,CARITAS RESURRECTION SCHOOL (PRIMARY SECTION),"31 SUI WO ROAD, SHATIN, NEW TERRITORIES",114.19096513,22.39296207,837719.0,828190.0,CO-ED,WHOLE DAY,SHA TIN,AIDED,PRIMARY,26911281,26963103,http://www.crs.edu.hk,CATHOLICISM
250600000333,Aided Special Schools,HHCKLA BUDDHIST PO KWONG SCHOOL (SECONDARY SECTION),2 YAN SHING LANE FANLING NEW TERRITORIES,114.13941267,22.48824775,832413.0,838742.0,CO-ED,WHOLE DAY,NORTH,AIDED,SECONDARY,26694411,26750378,http://www.pokwong.edu.hk,BUDDHISM
250627000223,Aided Special Schools,CARITAS LOK JUN SCHOOL (PRIMARY SECTION),"BOARDING SECTION AT 30 MAN LAI ROAD, SHATIN, NEW TERRITORIES",114.19241016,22.38437031,837867.9,827238.6,CO-ED,WHOLE DAY,SHA TIN,AIDED,PRIMARY,26091135,26019236,N.A.,CATHOLICISM
250481000133,Aided Special Schools,THE JOCKEY CLUB HONG CHI SCHOOL (SECONDARY SECTION),"29 WOOD ROAD, G-2/F., AND REMEDIAL TEACHING ROOM, ROOMS 402-406 & 412, 3/F., WANCHAI, HONG KONG",114.17694226,22.27608896,836275.0,815248.0,CO-ED,WHOLE DAY,WAN CHAI,AIDED,SECONDARY,25741134,25742561,http://www.jchcs.edu.hk,NOT APPLICABLE
250627000233,Aided Special Schools,CARITAS LOK JUN SCHOOL (SECONDARY SECTION),"BOARDING SECTION AT 30 MAN LAI ROAD, SHATIN, NEW TERRITORIES",114.18298191,22.3764006,836897.0,826356.0,CO-ED,WHOLE DAY,SHA TIN,AIDED,SECONDARY,26091135,26019236,N.A.,CATHOLICISM
250449000233,Aided Special Schools,EVANGELIZE CHINA FELLOWSHIP HOLY WORD SCHOOL (SECONDARY SECTION),60 LEI YUE MUN ROAD YAU TONG KOWLOON,114.23860514,22.29921367,842629.0,817810.0,CO-ED,WHOLE DAY,KWUN TONG,AIDED,SECONDARY,27502549,23313415,http://www.holyword.edu.hk,PROTESTANTISM / CHRISTIANITY
260304000223,Aided Special Schools,SOCIETY OF BOYS' CENTRES SHING TAK CENTRE SCHOOL (PRIMARY SECTION),2A LEE ON LANE KWUN TONG KOWLOON,114.22148683,22.33146755,840864.0,821381.0,BOYS,WHOLE DAY,KWUN TONG,AIDED,PRIMARY,27114800,27123085,http://www.shingtak.edu.hk,NOT APPLICABLE
260304000233,Aided Special Schools,SOCIETY OF BOYS' CENTRES SHING TAK CENTRE SCHOOL (SECONDARY SECTION),2A LEE ON LANE KWUN TONG KOWLOON,114.22148683,22.33146755,840864.0,821381.0,BOYS,WHOLE DAY,KWUN TONG,AIDED,SECONDARY,27114800,27123085,http://www.shingtak.edu.hk,NOT APPLICABLE
260037000123,Aided Special Schools,EBENEZER SCHOOL (PRIMARY SECTION),131 POKFULAM ROAD POKFULAM HONG KONG (EXCLUDING 1ST FLOOR AND AREAS EXCLUSIVELY USED BY THE CHILD CARE CENTRE ON 4/F),114.13174859,22.26737716,831617.0,814284.0,CO-ED,WHOLE DAY,SOUTHERN,AIDED,PRIMARY,28176076,28174355,http://www.ebenezer.org.hk,PROTESTANTISM / CHRISTIANITY
250449000223,Aided Special Schools,EVANGELIZE CHINA FELLOWSHIP HOLY WORD SCHOOL (PRIMARY SECTION),60 LEI YUE MUN ROAD YAU TONG KOWLOON,114.23860514,22.29921367,842629.0,817810.0,CO-ED,WHOLE DAY,KWUN TONG,AIDED,PRIMARY,27502549,23313415,http://www.holyword.edu.hk,PROTESTANTISM / CHRISTIANITY
250279000133,Aided Special Schools,HONG CHI WINIFRED MARY CHEUNG MORNINGHOPE SCHOOL (SECONDARY SECTION),220 LAI KING HILL ROAD KWAI CHUNG NEW TERRITORIES,114.12945234,22.34415473,831383.0,822786.0,CO-ED,WHOLE DAY,KWAI TSING,AIDED,SECONDARY,27855623,23700672,http://www.hcwmc.edu.hk,NOT APPLICABLE
260290000133,Aided Special Schools,LUTHERAN SCHOOL FOR THE DEAF (SECONDARY SECTION),89 HING SHING ROAD KWAI CHUNG NEW TERRITORIES,114.12530147,22.35963183,830956.0,824500.0,CO-ED,WHOLE DAY,KWAI TSING,AIDED,SECONDARY,24898298,24940197,http://www.lsd.edu.hk,PROTESTANTISM / CHRISTIANITY
260037000133,Aided Special Schools,EBENEZER SCHOOL (SECONDARY SECTION),131 POKFULAM ROAD POKFULAM HONG KONG (EXCLUDING 1ST FLOOR AND AREAS EXCLUSIVELY USED BY THE CHILD CARE CENTRE ON 4/F),114.13174859,22.26737716,831617.0,814284.0,CO-ED,WHOLE DAY,SOUTHERN,AIDED,SECONDARY,28176076,28174355,http://www.ebenezer.org.hk,PROTESTANTISM / CHRISTIANITY
250279000123,Aided Special Schools,HONG CHI WINIFRED MARY CHEUNG MORNINGHOPE SCHOOL (PRIMARY SECTION),220 LAI KING HILL ROAD KWAI CHUNG NEW TERRITORIES,114.12945234,22.34415473,831383.0,822786.0,CO-ED,WHOLE DAY,KWAI TSING,AIDED,PRIMARY,27855623,23700672,http://www.hcwmc.edu.hk,NOT APPLICABLE
260290000123,Aided Special Schools,LUTHERAN SCHOOL FOR THE DEAF (PRIMARY SECTION),89 HING SHING ROAD KWAI CHUNG NEW TERRITORIES,114.12530147,22.35963183,830956.0,824500.0,CO-ED,WHOLE DAY,KWAI TSING,AIDED,PRIMARY,24898298,24940197,http://www.lsd.edu.hk,PROTESTANTISM / CHRISTIANITY
250546000123,Aided Special Schools,TUNG WAH GROUP OF HOSPITALS KWAN FONG KAI CHI SCHOOL (PRIMARY SECTION),"28 NAM SHAN CHUEN ROAD, TAI HANG TUNG, KOWLOON",114.17161312,22.33541998,835726.0,821818.0,CO-ED,WHOLE DAY,SHAM SHUI PO,AIDED,PRIMARY,27787928,27790317,http://www.twghkfkcsp.edu.hk,NOT APPLICABLE
250546000133,Aided Special Schools,TUNG WAH GROUP OF HOSPITALS KWAN FONG KAI CHI SCHOOL (SECONDARY SECTION),"28 NAM SHAN CHUEN ROAD, TAI HANG TUNG, KOWLOON",114.17161312,22.33541998,835726.0,821818.0,CO-ED,WHOLE DAY,SHAM SHUI PO,AIDED,SECONDARY,27787928,27790317,http://www.twghkfkcsp.edu.hk,NOT APPLICABLE
250147000123,Aided Special Schools,SAVIOUR LUTHERAN SCHOOL (PRIMARY SECTION),288 TAI PO ROAD KOWLOON,114.16333306,22.33467899,834873.0,821736.0,CO-ED,WHOLE DAY,SHAM SHUI PO,AIDED,PRIMARY,27293929,23619606,http://www.sls.edu.hk,PROTESTANTISM / CHRISTIANITY
260282000133,Aided Special Schools,HONG KONG JUVENILE CARE CENTRE CHAN NAM CHEONG MEMORIAL SCHOOL,38 NAM LONG SHAN ROAD ABERDEEN HONG KONG,114.16748417,22.24128452,835300.0,811394.0,BOYS,WHOLE DAY,SOUTHERN,AIDED,SECONDARY,25180751,25546195,http://www.hkjcc.edu.hk,NOT APPLICABLE
260320000133,Aided Special Schools,MARYCOVE SCHOOL (SECONDARY SECTION),32 NAM LONG SHAN ROAD ABERDEEN HONG KONG,114.16688262,22.24294613,835238.0,811578.0,GIRLS,WHOLE DAY,SOUTHERN,AIDED,SECONDARY,25540168,25521403,http://www.marycove.edu.hk,CATHOLICISM
250627000123,Aided Special Schools,CARITAS LOK JUN SCHOOL (PRIMARY SECTION),"39 MAN LAI ROAD, SHA TIN, NEW TERRITORIES",114.18272942,22.3756601,836871.0,826274.0,CO-ED,WHOLE DAY,SHA TIN,AIDED,PRIMARY,26091135,26019236,http://www.lokjun.edu.hk,CATHOLICISM
250147000133,Aided Special Schools,SAVIOUR LUTHERAN SCHOOL (SECONDARY SECTION),288 TAI PO ROAD KOWLOON,114.16333306,22.33467899,834873.0,821736.0,CO-ED,WHOLE DAY,SHAM SHUI PO,AIDED,SECONDARY,27293929,23619606,http://www.sls.edu.hk,PROTESTANTISM / CHRISTIANITY
250112000133,Aided Special Schools,"HONG CHI MORNINGHILL SCHOOL, TSUI LAM (SECONDARY SECTION)","TSUI LAM ESTATE, TSEUNG KWAN O, NT",114.24878671,22.3210545,843677.0,820229.0,CO-ED,WHOLE DAY,SAI KUNG,AIDED,SECONDARY,27061881,27061991,http://www.hcmstl.edu.hk,NOT APPLICABLE
250112000123,Aided Special Schools,"HONG CHI MORNINGHILL SCHOOL, TSUI LAM (PRIMARY SECTION)","TSUI LAM ESTATE, TSEUNG KWAN O, NT",114.24878671,22.3210545,843677.0,820229.0,CO-ED,WHOLE DAY,SAI KUNG,AIDED,PRIMARY,27061881,27061991,http://www.hcmstl.edu.hk,NOT APPLICABLE
250627000133,Aided Special Schools,CARITAS LOK JUN SCHOOL (SECONDARY SECTION),"39 MAN LAI ROAD, SHA TIN, NEW TERRITORIES",114.18272942,22.3756601,836871.0,826274.0,CO-ED,WHOLE DAY,SHA TIN,AIDED,SECONDARY,26091135,26019236,http://www.lokjun.edu.hk,CATHOLICISM
260339000133,Aided Special Schools,CARITAS PELLETIER SCHOOL (SECONDARY SECTION),N.K.I.L. 6010 CLEAR WATER BAY ROAD KOWLOON,114.21632396,22.3355778,840332.0,821836.0,GIRLS,WHOLE DAY,WONG TAI SIN,AIDED,SECONDARY,23203884,23201454,http://www.pelletier.edu.hk,CATHOLICISM
250520000223,Aided Special Schools,BUDDHIST TO CHI FAT SHE YEUNG YAT LAM MEMORIAL SCHOOL (PRIMARY SECTION),6 TIN PAK ROAD TIN SHUI WAI YUEN LONG NEW TERRITORIES,114.0067785,22.45432549,818760.0,834995.0,CO-ED,WHOLE DAY,YUEN LONG,AIDED,PRIMARY,26178738,26174130,http://www.yyl.edu.hk,BUDDHISM
250457000223,Aided Special Schools,CARITAS LOK KAN SCHOOL (PRIMARY SECTION),"17 TIN TAN STREET, TIN SHUI WAI, N.T.",113.99492896,22.4593696,817541.0,835555.0,CO-ED,WHOLE DAY,YUEN LONG,AIDED,PRIMARY,25285955,25284363,http://www.lokkan.edu.hk,CATHOLICISM
260150000133,Aided Special Schools,HONG CHI LIONS MORNINGHILL SCHOOL (SECONDARY SECTION),159 BLUE POOL ROAD HONG KONG,114.19105863,22.26160317,837730.0,813644.0,CO-ED,WHOLE DAY,WAN CHAI,AIDED,SECONDARY,25754789,25741943,http://www.hclions.edu.hk,NOT APPLICABLE
250163000133,Aided Special Schools,SOCIETY OF BOYS' CENTRES CHAK YAN CENTRE SCHOOL (SECONDARY SECTION),"47 CORNWALL STREET, SHAMSHUIPO, KOWLOON",114.16818627,22.33961002,835373.0,822282.0,BOYS,WHOLE DAY,SHAM SHUI PO,AIDED,SECONDARY,27783981,27761587,http://www.cycschool.edu.hk,NOT APPLICABLE
